Order ID,Order Date,Order_Day_Name,Order_Month_Name,Order_Year,Customer Name,City,State,Region,Category,Sub Category,Sales,Discount,Profit
OD3146,2023-03-17,Friday,March,2023,Hussain,Viluppuram,Tamil Nadu,Central,Bakery,Biscuits,1727.0,0.24,690.8
OD3249,2023-03-17,Friday,March,2023,Arvind,Dindigul,Tamil Nadu,Central,Bakery,Cakes,2191.0,0.31,810.67
OD3252,2023-03-17,Friday,March,2023,Komal,Trichy,Tamil Nadu,Central,Beverages,Health Drinks,2433.0,0.35,1046.19
OD3263,2023-03-17,Friday,March,2023,Willams,Nagercoil,Tamil Nadu,Central,Fruits & Veggies,Organic Vegetables,730.0,0.1,146.0
OD3272,2023-03-17,Friday,March,2023,Jonas,Chennai,Tamil Nadu,Central,"Eggs, Meat & Fish",Fish,2351.0,0.23,963.91
OD6054,2023-03-17,Friday,March,2023,Komal,Dindigul,Tamil Nadu,East,Oil & Masala,Masalas,640.0,0.34,288.0
OD6056,2023-03-17,Friday,March,2023,Muneer,Kanyakumari,Tamil Nadu,East,Oil & Masala,Masalas,2009.0,0.22,241.08
OD6059,2023-03-17,Friday,March,2023,Jonas,Vellore,Tamil Nadu,East,Oil & Masala,Masalas,1519.0,0.14,288.61
OD6705,2023-03-17,Friday,March,2023,Krithika,Trichy,Tamil Nadu,East,"Eggs, Meat & Fish",Mutton,1318.0,0.15,210.88
OD7214,2023-03-17,Friday,March,2023,Ravi,Pudukottai,Tamil Nadu,East,Snacks,Noodles,2390.0,0.1,454.1
OD7265,2023-03-17,Friday,March,2023,Ramesh,Namakkal,Tamil Nadu,East,Food Grains,Organic Staples,792.0,0.24,158.4
OD7427,2023-03-17,Friday,March,2023,Vidya,Krishnagiri,Tamil Nadu,South,"Eggs, Meat & Fish",Chicken,697.0,0.25,111.52
OD7431,2023-03-17,Friday,March,2023,Arutra,Coimbatore,Tamil Nadu,South,Snacks,Cookies,1234.0,0.16,308.5
OD7438,2023-03-17,Friday,March,2023,Jackson,Kanyakumari,Tamil Nadu,South,Beverages,Health Drinks,1890.0,0.13,737.1
OD7448,2023-03-17,Friday,March,2023,Alan,Kanyakumari,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,1082.0,0.17,411.16
OD7467,2023-03-17,Friday,March,2023,Vinne,Trichy,Tamil Nadu,South,Beverages,Health Drinks,1576.0,0.14,614.64
OD8514,2023-03-18,Saturday,March,2023,Esther,Madurai,Tamil Nadu,West,Snacks,Chocolates,1694.0,0.31,677.6
OD8638,2023-03-18,Saturday,March,2023,Yadav,Coimbatore,Tamil Nadu,South,Oil & Masala,Spices,978.0,0.14,176.04
OD8639,2023-03-18,Saturday,March,2023,Amrish,Nagercoil,Tamil Nadu,South,Snacks,Noodles,983.0,0.14,226.09
OD8652,2023-03-18,Saturday,March,2023,Ravi,Madurai,Tamil Nadu,West,Snacks,Chocolates,1534.0,0.22,322.14
OD9455,2023-03-18,Saturday,March,2023,Veronica,Dindigul,Tamil Nadu,South,Fruits & Veggies,Fresh Vegetables,1970.0,0.11,98.5
OD9457,2023-03-18,Saturday,March,2023,Haseena,Chennai,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,618.0,0.23,111.24
OD9466,2023-03-18,Saturday,March,2023,Jonas,Coimbatore,Tamil Nadu,South,"Eggs, Meat & Fish",Eggs,876.0,0.2,131.4
OD9613,2023-03-18,Saturday,March,2023,Esther,Theni,Tamil Nadu,West,Snacks,Chocolates,1647.0,0.25,230.58
OD9941,2023-03-18,Saturday,March,2023,Anu,Kanyakumari,Tamil Nadu,South,Beverages,Soft Drinks,2379.0,0.23,428.22
OD9942,2023-03-18,Saturday,March,2023,Amrish,Pudukottai,Tamil Nadu,South,Snacks,Cookies,1843.0,0.21,829.35
OD9980,2023-03-18,Saturday,March,2023,Verma,Madurai,Tamil Nadu,West,Bakery,Cakes,1418.0,0.31,567.2
OD5698,2023-03-19,Sunday,March,2023,Alan,Karur,Tamil Nadu,South,Fruits & Veggies,Fresh Vegetables,824.0,0.28,230.72
OD5699,2023-03-19,Sunday,March,2023,Aditi,Tenkasi,Tamil Nadu,South,Beverages,Soft Drinks,2306.0,0.14,553.44
OD6395,2023-03-19,Sunday,March,2023,Amy,Trichy,Tamil Nadu,South,Bakery,Biscuits,531.0,0.22,217.71
OD6398,2023-03-19,Sunday,March,2023,Amrish,Theni,Tamil Nadu,South,Bakery,Cakes,1818.0,0.14,472.68
OD6407,2023-03-19,Sunday,March,2023,Hafiz,Tenkasi,Tamil Nadu,South,"Eggs, Meat & Fish",Eggs,2221.0,0.29,932.82
OD7920,2023-03-19,Sunday,March,2023,Arutra,Theni,Tamil Nadu,South,Beverages,Soft Drinks,1253.0,0.24,438.55
OD7922,2023-03-19,Sunday,March,2023,Aditi,Viluppuram,Tamil Nadu,South,Bakery,Cakes,1105.0,0.2,187.85
OD196,2023-03-21,Tuesday,March,2023,Sundar,Theni,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,1006.0,0.25,191.14
OD197,2023-03-21,Tuesday,March,2023,Sudeep,Karur,Tamil Nadu,East,Bakery,Breads & Buns,1409.0,0.16,380.43
OD1767,2023-03-21,Tuesday,March,2023,Ramesh,Madurai,Tamil Nadu,South,Snacks,Cookies,885.0,0.25,141.6
OD1774,2023-03-21,Tuesday,March,2023,Harish,Madurai,Tamil Nadu,South,Snacks,Chocolates,2230.0,0.11,825.1
OD4210,2023-03-21,Tuesday,March,2023,Shree,Ooty,Tamil Nadu,South,Food Grains,Organic Staples,2362.0,0.17,307.06
OD7449,2023-03-21,Tuesday,March,2023,Vinne,Perambalur,Tamil Nadu,South,Fruits & Veggies,Fresh Vegetables,1366.0,0.34,232.22
OD7456,2023-03-21,Tuesday,March,2023,Aditi,Viluppuram,Tamil Nadu,South,Snacks,Noodles,915.0,0.21,228.75
OD7460,2023-03-21,Tuesday,March,2023,Adavan,Trichy,Tamil Nadu,South,"Eggs, Meat & Fish",Mutton,2298.0,0.11,620.46
OD7471,2023-03-21,Tuesday,March,2023,Rumaiza,Namakkal,Tamil Nadu,South,Bakery,Breads & Buns,1987.0,0.11,536.49
OD7500,2023-03-21,Tuesday,March,2023,Veena,Madurai,Tamil Nadu,South,Beverages,Soft Drinks,2408.0,0.34,192.64
OD8252,2023-03-21,Tuesday,March,2023,Veena,Perambalur,Tamil Nadu,South,Snacks,Noodles,1192.0,0.13,202.64
OD2409,2023-03-22,Wednesday,March,2023,Arvind,Chennai,Tamil Nadu,Central,Bakery,Cakes,1410.0,0.2,352.5
OD4259,2023-03-22,Wednesday,March,2023,Ramesh,Nagercoil,Tamil Nadu,South,Food Grains,Organic Staples,2173.0,0.26,934.39
OD4267,2023-03-22,Wednesday,March,2023,Suresh,Virudhunagar,Tamil Nadu,South,Bakery,Biscuits,2264.0,0.21,950.88
OD6178,2023-03-22,Wednesday,March,2023,Verma,Trichy,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,668.0,0.31,86.84
OD7813,2023-03-22,Wednesday,March,2023,Arutra,Salem,Tamil Nadu,West,Oil & Masala,Masalas,2140.0,0.17,428.0
OD2256,2023-03-23,Thursday,March,2023,Kumar,Tirunelveli,Tamil Nadu,South,Food Grains,Atta & Flour,2180.0,0.24,806.6
OD2997,2023-03-23,Thursday,March,2023,Shah,Virudhunagar,Tamil Nadu,West,Food Grains,Organic Staples,1151.0,0.35,391.34
OD5138,2023-03-23,Thursday,March,2023,Esther,Salem,Tamil Nadu,West,Beverages,Soft Drinks,1813.0,0.11,199.43
OD1351,2023-03-24,Friday,March,2023,Rumaiza,Karur,Tamil Nadu,West,"Eggs, Meat & Fish",Mutton,1758.0,0.2,158.22
OD3757,2023-03-24,Friday,March,2023,Sheeba,Bodi,Tamil Nadu,East,Oil & Masala,Spices,2053.0,0.17,143.71
OD1627,2023-03-25,Saturday,March,2023,Arutra,Kanyakumari,Tamil Nadu,East,Bakery,Biscuits,1864.0,0.18,428.72
OD4312,2023-03-25,Saturday,March,2023,Muneer,Coimbatore,Tamil Nadu,West,Beverages,Health Drinks,2137.0,0.25,683.84
OD4313,2023-03-25,Saturday,March,2023,Sabeela,Theni,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1951.0,0.27,312.16
OD4543,2023-03-25,Saturday,March,2023,Vince,Ooty,Tamil Nadu,West,Beverages,Health Drinks,1539.0,0.29,200.07
OD5514,2023-03-25,Saturday,March,2023,Peer,Nagercoil,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,2264.0,0.34,543.36
OD3054,2023-03-26,Sunday,March,2023,Suresh,Salem,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,1953.0,0.35,566.37
OD6789,2023-03-26,Sunday,March,2023,Rumaiza,Dindigul,Tamil Nadu,West,Beverages,Health Drinks,709.0,0.26,56.72
OD6876,2023-03-26,Sunday,March,2023,Amrish,Dharmapuri,Tamil Nadu,West,Food Grains,Rice,2396.0,0.3,335.44
OD8060,2023-03-26,Sunday,March,2023,Adavan,Ramanadhapuram,Tamil Nadu,West,Beverages,Health Drinks,697.0,0.11,202.13
OD8291,2023-03-26,Sunday,March,2023,Vince,Coimbatore,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,1449.0,0.33,101.43
OD1443,2023-03-28,Tuesday,March,2023,Jonas,Kanyakumari,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,959.0,0.21,345.24
OD3189,2023-03-28,Tuesday,March,2023,Harish,Salem,Tamil Nadu,Central,"Eggs, Meat & Fish",Chicken,1067.0,0.3,384.12
OD8613,2023-03-28,Tuesday,March,2023,Krithika,Theni,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,783.0,0.1,274.05
OD9978,2023-03-28,Tuesday,March,2023,Anu,Chennai,Tamil Nadu,West,Beverages,Health Drinks,2028.0,0.11,628.68
OD1484,2023-03-29,Wednesday,March,2023,Ganesh,Dindigul,Tamil Nadu,Central,Food Grains,Atta & Flour,1726.0,0.32,586.84
OD1896,2023-03-30,Thursday,March,2023,Malik,Trichy,Tamil Nadu,West,Oil & Masala,Edible Oil & Ghee,2055.0,0.29,267.15
OD3173,2023-03-30,Thursday,March,2023,Sabeela,Nagercoil,Tamil Nadu,Central,Fruits & Veggies,Fresh Vegetables,1738.0,0.35,729.96
OD3742,2023-03-30,Thursday,March,2023,Ram,Ramanadhapuram,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,735.0,0.28,271.95
OD6318,2023-03-30,Thursday,March,2023,Willams,Namakkal,Tamil Nadu,East,Beverages,Soft Drinks,763.0,0.22,289.94
OD7667,2023-03-30,Thursday,March,2023,Ram,Karur,Tamil Nadu,West,Fruits & Veggies,Fresh Vegetables,1415.0,0.26,396.2
OD7679,2023-03-30,Thursday,March,2023,Kumar,Kanyakumari,Tamil Nadu,West,Bakery,Cakes,2392.0,0.3,789.36
OD8388,2023-03-30,Thursday,March,2023,Sudha,Kanyakumari,Tamil Nadu,Central,Beverages,Health Drinks,520.0,0.3,150.8
OD8725,2023-03-30,Thursday,March,2023,Aditi,Theni,Tamil Nadu,Central,Food Grains,Organic Staples,845.0,0.14,270.4
OD9693,2023-03-30,Thursday,March,2023,Malik,Tirunelveli,Tamil Nadu,Central,Food Grains,Organic Staples,559.0,0.3,100.62
OD1194,2023-03-31,Friday,March,2023,Veronica,Cumbum,Tamil Nadu,South,Fruits & Veggies,Fresh Vegetables,723.0,0.1,65.07
OD2500,2023-03-31,Friday,March,2023,Sudeep,Krishnagiri,Tamil Nadu,East,Snacks,Noodles,2330.0,0.27,885.4
OD2518,2023-03-31,Friday,March,2023,Shah,Tenkasi,Tamil Nadu,South,Beverages,Health Drinks,989.0,0.21,207.69
OD2532,2023-03-31,Friday,March,2023,Amrish,Salem,Tamil Nadu,South,Oil & Masala,Spices,640.0,0.23,102.4
OD3553,2023-03-31,Friday,March,2023,Arvind,Ramanadhapuram,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,862.0,0.17,112.06
OD4304,2023-03-31,Friday,March,2023,Yusuf,Trichy,Tamil Nadu,West,Snacks,Noodles,1055.0,0.25,369.25
OD4639,2023-03-31,Friday,March,2023,Shah,Tenkasi,Tamil Nadu,West,Oil & Masala,Masalas,1174.0,0.23,223.06
OD5190,2023-03-31,Friday,March,2023,Sheeba,Namakkal,Tamil Nadu,Central,Food Grains,Dals & Pulses,2150.0,0.13,322.5
OD7557,2023-03-31,Friday,March,2023,Willams,Trichy,Tamil Nadu,South,"Eggs, Meat & Fish",Mutton,616.0,0.14,221.76
OD2984,2023-04-01,Saturday,April,2023,Jackson,Karur,Tamil Nadu,West,"Eggs, Meat & Fish",Chicken,827.0,0.15,49.62
OD3108,2023-04-01,Saturday,April,2023,Shah,Ramanadhapuram,Tamil Nadu,West,Oil & Masala,Masalas,2308.0,0.27,369.28
OD7147,2023-04-01,Saturday,April,2023,Adavan,Perambalur,Tamil Nadu,East,Oil & Masala,Masalas,2372.0,0.11,1043.68
OD7216,2023-04-01,Saturday,April,2023,Veronica,Bodi,Tamil Nadu,East,Beverages,Health Drinks,1073.0,0.3,236.06
OD2679,2023-04-02,Sunday,April,2023,Ridhesh,Vellore,Tamil Nadu,Central,Snacks,Chocolates,1134.0,0.22,272.16
OD2688,2023-04-02,Sunday,April,2023,Aditi,Dindigul,Tamil Nadu,Central,Snacks,Cookies,2023.0,0.33,202.3
OD4065,2023-04-02,Sunday,April,2023,Yusuf,Krishnagiri,Tamil Nadu,South,Beverages,Health Drinks,1517.0,0.23,364.08
OD4085,2023-04-02,Sunday,April,2023,Adavan,Karur,Tamil Nadu,South,Oil & Masala,Spices,1776.0,0.32,515.04
OD5441,2023-04-02,Sunday,April,2023,Adavan,Tirunelveli,Tamil Nadu,South,Fruits & Veggies,Fresh Fruits,1826.0,0.27,693.88
OD6068,2023-04-02,Sunday,April,2023,Adavan,Ramanadhapuram,Tamil Nadu,South,Oil & Masala,Masalas,1664.0,0.35,682.24
OD7617,2023-04-03,Monday,April,2023,Jonas,Dharmapuri,Tamil Nadu,West,Oil & Masala,Spices,1416.0,0.17,481.44
OD8277,2023-04-03,Monday,April,2023,Alan,Bodi,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,2209.0,0.1,706.88
OD8289,2023-04-03,Monday,April,2023,Ridhesh,Trichy,Tamil Nadu,West,Fruits & Veggies,Organic Fruits,1900.0,0.23,437.0
OD1422,2023-04-04,Tuesday,April,2023,Alan,Pudukottai,Tamil Nadu,Central,Oil & Masala,Spices,1075.0,0.16,408.5
OD3210,2023-04-04,Tuesday,April,2023,Jonas,Vellore,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,1500.0,0.2,555.0
OD6464,2023-04-04,Tuesday,April,2023,Shah,Tirunelveli,Tamil Nadu,West,Snacks,Cookies,1613.0,0.29,661.33
OD7430,2023-04-04,Tuesday,April,2023,Suresh,Bodi,Tamil Nadu,South,Oil & Masala,Masalas,1904.0,0.12,190.4
OD7453,2023-04-04,Tuesday,April,2023,Surya,Ooty,Tamil Nadu,South,Fruits & Veggies,Organic Fruits,1593.0,0.12,477.9
OD7475,2023-04-04,Tuesday,April,2023,Verma,Vellore,Tamil Nadu,South,Bakery,Cakes,1501.0,0.33,240.16
OD8235,2023-04-04,Tuesday,April,2023,Hafiz,Cumbum,Tamil Nadu,South,Snacks,Chocolates,983.0,0.22,403.03
OD9601,2023-04-04,Tuesday,April,2023,James,Theni,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,1016.0,0.17,457.2
OD711,2023-04-05,Wednesday,April,2023,Roshan,Tirunelveli,Tamil Nadu,East,Food Grains,Atta & Flour,2371.0,0.32,900.98
OD2601,2023-04-05,Wednesday,April,2023,Malik,Vellore,Tamil Nadu,Central,Food Grains,Organic Staples,985.0,0.14,443.25
OD2612,2023-04-05,Wednesday,April,2023,Sheeba,Kanyakumari,Tamil Nadu,Central,Bakery,Biscuits,2052.0,0.26,143.64
OD2632,2023-04-05,Wednesday,April,2023,Veena,Pudukottai,Tamil Nadu,Central,Oil & Masala,Masalas,1143.0,0.19,457.2
OD2641,2023-04-05,Wednesday,April,2023,Mathew,Kanyakumari,Tamil Nadu,Central,Snacks,Cookies,1495.0,0.15,224.25
OD6264,2023-04-05,Wednesday,April,2023,Shree,Nagercoil,Tamil Nadu,Central,Snacks,Chocolates,2349.0,0.32,234.9
OD6265,2023-04-05,Wednesday,April,2023,Mathew,Vellore,Tamil Nadu,Central,Fruits & Veggies,Organic Vegetables,565.0,0.35,113.0
OD6722,2023-04-05,Wednesday,April,2023,Krithika,Perambalur,Tamil Nadu,South,Oil & Masala,Edible Oil & Ghee,1108.0,0.27,77.56
OD6745,2023-04-05,Wednesday,April,2023,Sudha,Pudukottai,Tamil Nadu,South,Oil & Masala,Masalas,1472.0,0.13,235.52
OD6752,2023-04-05,Wednesday,April,2023,Surya,Tenkasi,Tamil Nadu,South,"Eggs, Meat & Fish",Fish,1882.0,0.34,639.88
OD6753,2023-04-05,Wednesday,April,2023,Roshan,Tenkasi,Tamil Nadu,South,Beverages,Soft Drinks,1471.0,0.27,397.17
OD7485,2023-04-05,Wednesday,April,2023,Willams,Ooty,Tamil Nadu,South,Snacks,Chocolates,2123.0,0.19,700.59
OD8019,2023-04-05,Wednesday,April,2023,Vinne,Theni,Tamil Nadu,South,Snacks,Cookies,1844.0,0.19,331.92
OD869,2023-04-06,Thursday,April,2023,Komal,Trichy,Tamil Nadu,East,Beverages,Health Drinks,627.0,0.18,250.8
OD6125,2023-04-06,Thursday,April,2023,Peer,Dharmapuri,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,1146.0,0.3,252.12
OD6145,2023-04-06,Thursday,April,2023,Muneer,Dindigul,Tamil Nadu,West,Beverages,Soft Drinks,1024.0,0.31,378.88
OD6154,2023-04-06,Thursday,April,2023,Amrish,Tirunelveli,Tamil Nadu,West,Snacks,Cookies,1000.0,0.26,160.0
OD6805,2023-04-06,Thursday,April,2023,Shree,Kanyakumari,Tamil Nadu,West,"Eggs, Meat & Fish",Mutton,823.0,0.12,98.76
OD6855,2023-04-06,Thursday,April,2023,Hussain,Tenkasi,Tamil Nadu,West,Snacks,Cookies,1468.0,0.11,205.52
OD7592,2023-04-06,Thursday,April,2023,James,Ramanadhapuram,Tamil Nadu,West,Oil & Masala,Masalas,1556.0,0.23,171.16
OD7669,2023-04-06,Thursday,April,2023,Alan,Tenkasi,Tamil Nadu,West,Beverages,Health Drinks,1801.0,0.33,720.4
OD8040,2023-04-06,Thursday,April,2023,Sudha,Krishnagiri,Tamil Nadu,West,Snacks,Noodles,813.0,0.27,300.81
OD8287,2023-04-06,Thursday,April,2023,Surya,Pudukottai,Tamil Nadu,West,Fruits & Veggies,Fresh Fruits,2259.0,0.11,971.37
OD8404,2023-04-06,Thursday,April,2023,Amy,Salem,Tamil Nadu,East,Snacks,Cookies,1869.0,0.27,616.77
OD8752,2023-04-06,Thursday,April,2023,Amrish,Dindigul,Tamil Nadu,East,Bakery,Biscuits,701.0,0.29,126.18
OD9707,2023-04-06,Thursday,April,2023,Akash,Kanyakumari,Tamil Nadu,East,"Eggs, Meat & Fish",Mutton,523.0,0.3,83.68
OD1080,2023-04-07,Friday,April,2023,Shah,Perambalur,Tamil Nadu,South,Bakery,Biscuits,589.0,0.25,170.81
OD7454,2023-04-07,Friday,April,2023,Willams,Nagercoil,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,1125.0,0.29,337.5
OD8249,2023-04-07,Friday,April,2023,Hafiz,Dindigul,Tamil Nadu,South,Bakery,Breads & Buns,2156.0,0.2,754.6
OD8875,2023-04-07,Friday,April,2023,Hussain,Pudukottai,Tamil Nadu,South,Oil & Masala,Edible Oil & Ghee,1486.0,0.25,148.6
OD9747,2023-04-07,Friday,April,2023,Mathew,Perambalur,Tamil Nadu,South,Oil & Masala,Spices,1337.0,0.21,213.92
OD1698,2023-04-08,Saturday,April,2023,Jonas,Viluppuram,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,2451.0,0.15,1004.91
OD6081,2023-04-08,Saturday,April,2023,Akash,Bodi,Tamil Nadu,South,Beverages,Health Drinks,1955.0,0.2,97.75
OD7791,2023-04-08,Saturday,April,2023,Yadav,Vellore,Tamil Nadu,West,Snacks,Chocolates,640.0,0.18,32.0
OD7811,2023-04-08,Saturday,April,2023,Krithika,Madurai,Tamil Nadu,West,Snacks,Noodles,1523.0,0.3,441.67
OD8681,2023-04-08,Saturday,April,2023,Shah,Pudukottai,Tamil Nadu,West,Beverages,Soft Drinks,1659.0,0.34,282.03
OD9672,2023-04-08,Saturday,April,2023,Alan,Pudukottai,Tamil Nadu,West,Snacks,Noodles,978.0,0.24,420.54
OD9953,2023-04-08,Saturday,April,2023,Amy,Virudhunagar,Tamil Nadu,West,Oil & Masala,Spices,2330.0,0.14,1025.2
OD2924,2023-04-11,Tuesday,April,2023,Veena,Perambalur,Tamil Nadu,South,Fruits & Veggies,Organic Vegetables,1374.0,0.32,590.82
OD2932,2023-04-11,Tuesday,April,2023,Vince,Coimbatore,Tamil Nadu,South,"Eggs, Meat & Fish",Eggs,2221.0,0.11,155.47
OD4581,2023-04-11,Tuesday,April,2023,Sheeba,Coimbatore,Tamil Nadu,West,Bakery,Breads & Buns,1359.0,0.32,149.49
OD4616,2023-04-11,Tuesday,April,2023,Verma,Trichy,Tamil Nadu,West,Beverages,Soft Drinks,1784.0,0.32,446.0
OD5092,2023-04-11,Tuesday,April,2023,Peer,Pudukottai,Tamil Nadu,South,Beverages,Soft Drinks,1867.0,0.24,448.08
OD5094,2023-04-11,Tuesday,April,2023,Veena,Coimbatore,Tamil Nadu,South,Oil & Masala,Masalas,682.0,0.31,170.5
OD5524,2023-04-11,Tuesday,April,2023,Ram,Kanyakumari,Tamil Nadu,West,Oil & Masala,Spices,1455.0,0.32,276.45
OD5561,2023-04-11,Tuesday,April,2023,James,Tenkasi,Tamil Nadu,West,"Eggs, Meat & Fish",Fish,1559.0,0.17,498.88
OD9778,2023-04-11,Tuesday,April,2023,Ram,Bodi,Tamil Nadu,Central,Bakery,Biscuits,1651.0,0.11,115.57
OD3236,2023-04-12,Wednesday,April,2023,Verma,Pudukottai,Tamil Nadu,Central,Fruits & Veggies,Organic Fruits,1926.0,0.32,211.86
OD6164,2023-04-12,Wednesday,April,2023,Aditi,Virudhunagar,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,1890.0,0.18,680.4
OD7604,2023-04-12,Wednesday,April,2023,Arutra,Tirunelveli,Tamil Nadu,West,Bakery,Breads & Buns,1074.0,0.12,204.06
OD7853,2023-04-12,Wednesday,April,2023,Yusuf,Theni,Tamil Nadu,West,Oil & Masala,Edible Oil & Ghee,1059.0,0.3,137.67
OD8359,2023-04-12,Wednesday,April,2023,Krithika,Chennai,Tamil Nadu,West,Beverages,Health Drinks,1554.0,0.33,699.3
OD8380,2023-04-12,Wednesday,April,2023,Ravi,Bodi,Tamil Nadu,West,Oil & Masala,Masalas,1200.0,0.26,240.0
OD341,2023-04-13,Thursday,April,2023,Hussain,Chennai,Tamil Nadu,East,Oil & Masala,Edible Oil & Ghee,1697.0,0.21,560.01
OD342,2023-04-13,Thursday,April,2023,Sundar,Ooty,Tamil Nadu,East,Beverages,Soft Drinks,2095.0,0.35,502.8
OD343,2023-04-13,Thursday,April,2023,Harish,Salem,Tamil Nadu,East,"Eggs, Meat & Fish",Chicken,1132.0,0.24,215.08
OD344,2023-04-13,Thursday,April,2023,Suresh,Nagercoil,Tamil Nadu,East,Fruits & Veggies,Organic Vegetables,1561.0,0.35,640.01
OD9246,2023-04-13,Thursday,April,2023,Vidya,Coimbatore,Tamil Nadu,East,"Eggs, Meat & Fish",Fish,1716.0,0.34,188.76
OD8449,2023-04-15,Saturday,April,2023,Veena,Namakkal,Tamil Nadu,West,"Eggs, Meat & Fish",Mutton,2329.0,0.16,675.41
OD8879,2023-04-15,Saturday,April,2023,Harish,Chennai,Tamil Nadu,West,Oil & Masala,Masalas,2286.0,0.3,640.08
OD404,2023-04-16,Sunday,April,2023,Shree,Cumbum,Tamil Nadu,South,Snacks,Cookies,1748.0,0.24,314.64
OD1482,2023-04-18,Tuesday,April,2023,Haseena,Theni,Tamil Nadu,Central,Beverages,Health Drinks,2314.0,0.19,277.68
OD3298,2023-04-18,Tuesday,April,2023,Sudeep,Krishnagiri,Tamil Nadu,Central,Food Grains,Rice,1792.0,0.29,752.64
OD3359,2023-04-18,Tuesday,April,2023,Yadav,Karur,Tamil Nadu,Central,Fruits & Veggies,Fresh Fruits,1028.0,0.15,61.68
OD4325,2023-04-18,Tuesday,April,2023,Jackson,Coimbatore,Tamil Nadu,West,"Eggs, Meat & Fish",Eggs,2389.0,0.29,812.26
OD4467,2023-04-18,Tuesday,April,2023,Sudha,Tirunelveli,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,2044.0,0.14,633.64
OD4502,2023-04-18,Tuesday,April,2023,Ridhesh,Madurai,Tamil Nadu,West,Bakery,Cakes,1342.0,0.29,93.94
OD5215,2023-04-18,Tuesday,April,2023,Haseena,Trichy,Tamil Nadu,Central,Beverages,Soft Drinks,1350.0,0.28,567.0
OD5596,2023-04-18,Tuesday,April,2023,James,Ramanadhapuram,Tamil Nadu,West,Beverages,Health Drinks,2095.0,0.31,167.6
OD2884,2023-04-19,Wednesday,April,2023,Jonas,Theni,Tamil Nadu,South,Food Grains,Atta & Flour,2287.0,0.33,343.05
OD2912,2023-04-19,Wednesday,April,2023,Ganesh,Karur,Tamil Nadu,South,Bakery,Breads & Buns,2341.0,0.15,749.12
OD8507,2023-04-19,Wednesday,April,2023,Sudeep,Virudhunagar,Tamil Nadu,West,Bakery,Breads & Buns,1575.0,0.17,582.75
OD1225,2023-04-20,Thursday,April,2023,Verma,Karur,Tamil Nadu,Central,Beverages,Health Drinks,2131.0,0.19,362.27
OD1232,2023-04-20,Thursday,April,2023,Jackson,Chennai,Tamil Nadu,Central,Beverages,Soft Drinks,1030.0,0.29,257.5
OD1858,2023-04-20,Thursday,April,2023,Malik,Salem,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,801.0,0.17,280.35
OD2682,2023-04-20,Thursday,April,2023,Verma,Viluppuram,Tamil Nadu,Central,Bakery,Biscuits,2363.0,0.22,519.86
OD4728,2023-04-21,Friday,April,2023,Ridhesh,Vellore,Tamil Nadu,West,Food Grains,Rice,1344.0,0.16,497.28
OD7483,2023-04-21,Friday,April,2023,Arutra,Pudukottai,Tamil Nadu,South,Oil & Masala,Edible Oil & Ghee,1143.0,0.17,137.16
OD6682,2023-04-22,Saturday,April,2023,Veena,Krishnagiri,Tamil Nadu,East,Beverages,Health Drinks,770.0,0.23,269.5
OD6697,2023-04-22,Saturday,April,2023,Kumar,Salem,Tamil Nadu,East,Food Grains,Organic Staples,1780.0,0.22,712.0
OD6356,2023-04-23,Sunday,April,2023,Vinne,Salem,Tamil Nadu,East,Oil & Masala,Spices,2181.0,0.21,174.48
OD8601,2023-04-23,Sunday,April,2023,Krithika,Dindigul,Tamil Nadu,East,Food Grains,Organic Staples,672.0,0.21,134.4
OD8607,2023-04-23,Sunday,April,2023,Peer,Dindigul,Tamil Nadu,East,Snacks,Noodles,1229.0,0.22,442.44
OD8608,2023-04-23,Sunday,April,2023,Veena,Madurai,Tamil Nadu,East,Oil & Masala,Masalas,1630.0,0.1,700.9
OD9014,2023-04-23,Sunday,April,2023,Haseena,Cumbum,Tamil Nadu,West,Fruits & Veggies,Organic Vegetables,2402.0,0.16,768.64
OD9382,2023-04-23,Sunday,April,2023,Arvind,Tirunelveli,Tamil Nadu,East,Oil & Masala,Spices,866.0,0.16,303.1
